ano;PA_UFMUN;UF;Nome_Município;Pop_IBGE;PA_PROC_ID;NO_PROCEDIMENTO;Valor_Aprovado;qtd_aprovada
2016;317020;MG;Uberlândia;699097;0201010666;BIOPSIA DO COLO UTERINO;6103.89;333
2020;350760;SP;Bragança Paulista;170533;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;366.52;17
2020;520870;GO;Goiânia;1536097;0201010097;BIOPSIA DE CONJUNTIVA;93.3;3
2016;313240;MG;Itajubá;97334;0201010372;BIOPSIA DE PELE E PARTES MOLES;258.3;10
2019;520870;GO;Goiânia;1536097;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;312742.5;2254
2019;351050;SP;Caraguatatuba;123389;0201010372;BIOPSIA DE PELE E PARTES MOLES;13767.39;533
2018;354990;SP;São José dos Campos;729737;0201010631;PUNÇÃO LOMBAR;1964.16;279
2016;316294;MG;São José da Barra;7480;0201010372;BIOPSIA DE PELE E PARTES MOLES;516.6;20
2020;316257;MG;São João do Manteninha;5918;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;253.8;18
2016;316930;MG;Três Corações;80032;0201010372;BIOPSIA DE PELE E PARTES MOLES;309.96;13
2018;430680;RS;Encantado;22880;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2020;350330;SP;Araras;135506;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;1
2018;421580;SC;São Bento do Sul;85421;0201010216;BIOPSIA DE FIGADO POR PUNCAO;498.05;7
2018;421370;SC;Pouso Redondo;17712;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;86.24;4
2015;310930;MG;Buritis;25013;0201010410;BIOPSIA DE PROSTATA;0;21
2018;355410;SP;Taubaté;317915;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;2592.72;39
2016;355030;SP;São Paulo;12325232;0201010640;PUNÇÃO P/ ESVAZIAMENTO;18152.5;1370
2020;314520;MG;Nova Serrana;105520;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;140;1
2018;354870;SP;São Bernardo do Campo;844483;0201010666;BIOPSIA DO COLO UTERINO;8138.52;444
2019;280030;SE;Aracaju;664908;0201010283;BIOPSIA DE MUSCULO (A CEU ABERTO);73.32;4
2015;351970;SP;Ibiúna;79479;0201010372;BIOPSIA DE PELE E PARTES MOLES;154.98;6
2020;330452;RJ;Rio das Ostras;155193;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;70;1
2017;350810;SP;Buritama;17281;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;21.56;1
2017;351380;SP;Diadema;426757;0201010640;PUNÇÃO P/ ESVAZIAMENTO;1802;136
2017;430300;RS;Cachoeira do Sul;81869;0201010410;BIOPSIA DE PROSTATA;2679.02;29
2015;330050;RJ;Bom Jardim;27616;0201010224;BIOPSIA DE GANGLIO LINFATICO;46.19;1
2019;432100;RS;Tapera;10577;0201010666;BIOPSIA DO COLO UTERINO;36.66;2
2019;320490;ES;São Mateus;132642;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;6887;71
2020;431930;RS;São Paulo das Missões;5720;0201010640;PUNÇÃO P/ ESVAZIAMENTO;0;2
2017;313670;MG;Juiz de Fora;573285;0201010488;BIOPSIA DE URETER;46.19;1
2017;231290;CE;Sobral;210711;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;31.27;1
2017;261330;PE;São Joaquim do Monte;21398;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;23.99;1
2019;320150;ES;Colatina;123400;0201010640;PUNÇÃO P/ ESVAZIAMENTO;39.75;8
2015;431000;RS;Ibirubá;20413;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;830.55;35
2017;432090;RS;Tapejara;24552;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;1860.17;23
2019;311940;MG;Coronel Fabriciano;110290;0201010410;BIOPSIA DE PROSTATA;554.28;6
2020;530010;DF;Brasília;3055149;0201010062;BIOPSIA DE BEXIGA;41.68;1
2015;320190;ES;Domingos Martins;33986;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;1
2017;316800;MG;Taiobeiras;34397;0201010666;BIOPSIA DO COLO UTERINO;1997.97;109
2016;312710;MG;Frutal;60012;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;565.08;20
2017;350170;SP;Américo Brasiliense;41032;0201010399;BIOPSIA DE PIRAMIDE NASAL;36.66;2
2020;230760;CE;Limoeiro do Norte;59890;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;2925.12;44
2018;315250;MG;Pouso Alegre;152549;0201010666;BIOPSIA DO COLO UTERINO;3537.69;193
2019;320500;ES;Serra;527240;0201010631;PUNÇÃO LOMBAR;197.12;28
2019;314710;MG;Pará de Minas;94808;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;218.89;7
2019;261160;PE;Recife;1653461;0201010224;BIOPSIA DE GANGLIO LINFATICO;1939.98;42
2020;130260;AM;Manaus;2219580;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;1000.64;32
2016;270930;AL;União dos Palmares;65790;0201010666;BIOPSIA DO COLO UTERINO;18.33;1
2015;431720;RS;Santa Rosa;73575;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;2728.95;115
2017;210300;MA;Caxias;165525;0201010640;PUNÇÃO P/ ESVAZIAMENTO;967.25;73
2017;312230;MG;Divinópolis;240408;0201010640;PUNÇÃO P/ ESVAZIAMENTO;1338.25;101
2019;330190;RJ;Itaboraí;242543;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;132.96;2
2020;310670;MG;Betim;444784;0201010518;BIOPSIA/PUNÇÃO DE VULVA;256.62;14
2016;210570;MA;Lago da Pedra;50616;0201010399;BIOPSIA DE PIRAMIDE NASAL;54.99;3
2017;431140;RS;Lajeado;85033;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;31.27;1
2017;150680;PA;Santarém;306480;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;280;8
2016;431640;RS;Rosário do Sul;39314;0201010372;BIOPSIA DE PELE E PARTES MOLES;51.66;2
2016;310650;MG;Berilo;11872;0201010372;BIOPSIA DE PELE E PARTES MOLES;25.83;1
2016;520640;GO;Crixás;17044;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;0;1
2017;351620;SP;Franca;355901;0201010194;BIOPSIA DE FARINGE/LARINGE;57.18;3
2020;120040;AC;Rio Branco;413418;0201010224;BIOPSIA DE GANGLIO LINFATICO;877.61;19
2020;310490;MG;Baependi;19199;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;43.12;2
2017;411520;PR;Maringá;430157;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;11590.2;822
2018;352210;SP;Itanhaém;103102;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;1
2019;410430;PR;Campo Mourão;95488;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;17169;177
2019;354780;SP;Santo André;721368;0201010640;PUNÇÃO P/ ESVAZIAMENTO;715.5;54
2016;292340;BA;Palmas de Monte Alto;21796;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;84.6;6
2016;510626;MT;Novo Mundo;9363;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2016;350410;SP;Atibaia;144088;0201010372;BIOPSIA DE PELE E PARTES MOLES;6896.61;267
2020;355400;SP;Tatuí;122967;0201010410;BIOPSIA DE PROSTATA;923.8;10
2018;411990;PR;Ponta Grossa;355336;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;11349;143
2018;520540;GO;Ceres;22306;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;498.33;21
2020;352340;SP;Itatiba;122581;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;409.64;19
2019;292890;BA;São Desidério;34266;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;213.57;9
2016;430470;RS;Carazinho;62265;0201010224;BIOPSIA DE GANGLIO LINFATICO;323.33;7
2016;431680;RS;Santa Cruz do Sul;131365;0201010640;PUNÇÃO P/ ESVAZIAMENTO;66.25;5
2018;330630;RJ;Volta Redonda;273988;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;31.27;1
2018;313330;MG;Itaobim;21029;0201010372;BIOPSIA DE PELE E PARTES MOLES;51.66;2
2020;352410;SP;Ituverava;42045;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;66.48;1
2016;110020;RO;Porto Velho;539354;0201010194;BIOPSIA DE FARINGE/LARINGE;133.42;7
2018;312870;MG;Guaxupé;52078;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;593.25;25
2018;120040;AC;Rio Branco;413418;0201010224;BIOPSIA DE GANGLIO LINFATICO;554.28;12
2019;431690;RS;Santa Maria;283677;0201010631;PUNÇÃO LOMBAR;1267.2;180
2018;291480;BA;Itabuna;213685;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;11340;81
2020;330030;RJ;Barra do Piraí;100764;0201010640;PUNÇÃO P/ ESVAZIAMENTO;172.25;13
2019;353050;SP;Mococa;68980;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;3920;28
2016;352050;SP;Indaiatuba;256223;0201010518;BIOPSIA/PUNÇÃO DE VULVA;494.91;27
2018;500769;MS;São Gabriel do Oeste;27221;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;172.48;8
2020;520465;GO;Campinaçu;3632;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;1438.2;102
2016;250750;PB;João Pessoa;817511;0201010321;BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO INFERIOR (POR AGULHA / CEU ABERTO);188.78;2
2016;355100;SP;São Vicente;368355;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;2910;30
2020;410180;PR;Araucária;146214;0201010640;PUNÇÃO P/ ESVAZIAMENTO;26.5;2
2020;150060;PA;Altamira;115969;0201010194;BIOPSIA DE FARINGE/LARINGE;19.06;1
2019;420850;SC;Ituporanga;25355;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;36.66;2
2015;350280;SP;Araçatuba;198129;0201010151;BIOPSIA DE ENDOMETRIO;3574.35;195
2018;410480;PR;Cascavel;332333;0201010631;PUNÇÃO LOMBAR;3076.48;437
2020;352900;SP;Marília;240590;0201010330;BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO SUPERIOR (POR AGULHA / CEU ABERTO);7906.92;42
2019;210120;MA;Bacabal;104790;0201010640;PUNÇÃO P/ ESVAZIAMENTO;5697.5;434
2018;355240;SP;Sumaré;286211;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;1164.24;54
2018;430463;RS;Capão da Canoa;54051;0201010216;BIOPSIA DE FIGADO POR PUNCAO;213.45;3
2016;291300;BA;Ibitiara;16403;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2019;352720;SP;Lorena;89125;0201010372;BIOPSIA DE PELE E PARTES MOLES;7103.25;275
2020;231360;CE;Ubajara;35047;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;991.76;46
2018;510340;MT;Cuiabá;618124;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;31.27;2
2019;510675;MT;Pontes e Lacerda;45774;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;172.48;8
2015;411370;PR;Londrina;575377;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;4010.37;169
2018;354780;SP;Santo André;721368;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;10220;73
2018;313900;MG;Machado;42413;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;126.9;9
2016;150390;PA;Juruti;58960;0201010151;BIOPSIA DE ENDOMETRIO;36.66;2
2016;430480;RS;Carlos Barbosa;30241;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;2
2020;320140;ES;Castelo;37747;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;140;1
2018;240810;RN;Natal;890480;0201010313;BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA / CEU ABERTO);3484.41;21
2019;310160;MG;Alfenas;80494;0201010380;BIOPSIA DE PENIS;18.33;1
2015;317070;MG;Varginha;136602;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;1078;59
2019;355645;SP;Vargem Grande Paulista;53468;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;18.33;1
2020;351620;SP;Franca;355901;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;2310;33
2015;330010;RJ;Angra dos Reis;207044;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;280.28;13
2018;240200;RN;Caicó;68343;0201010372;BIOPSIA DE PELE E PARTES MOLES;11220;66
2019;320520;ES;Vila Velha;501325;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;776.16;36
2019;150390;PA;Juruti;58960;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;70;1
2019;330330;RJ;Niterói;515317;0201010224;BIOPSIA DE GANGLIO LINFATICO;2170.93;47
2020;430770;RS;Esteio;83279;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;5529;57
2015;250400;PB;Campina Grande;411807;0201010666;BIOPSIA DO COLO UTERINO;788.19;43
2015;354880;SP;São Caetano do Sul;161957;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;388;4
2019;240200;RN;Caicó;68343;0201010372;BIOPSIA DE PELE E PARTES MOLES;8670;51
2020;330390;RJ;Petrópolis;306678;0201010666;BIOPSIA DO COLO UTERINO;256.62;14
2019;353650;SP;Paulínia;112003;0201010194;BIOPSIA DE FARINGE/LARINGE;57.18;3
2018;316940;MG;Três Pontas;56940;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;93.81;3
2019;431560;RS;Rio Grande;211965;0201010275;BIOPSIA DE MEDULA OSSEA;8600;43
2019;250350;PB;Cacimba de Dentro;17178;0201010640;PUNÇÃO P/ ESVAZIAMENTO;119.25;9
2018;353470;SP;Ourinhos;114352;0201010666;BIOPSIA DO COLO UTERINO;916.5;50
2019;350410;SP;Atibaia;144088;0201010275;BIOPSIA DE MEDULA OSSEA;2800;14
2020;314390;MG;Muriaé;109392;0201010640;PUNÇÃO P/ ESVAZIAMENTO;185.5;14
2015;351740;SP;Guaíra;41040;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;225.6;16
2017;316370;MG;São Lourenço;46202;0201010410;BIOPSIA DE PROSTATA;2124.74;23
2018;351670;SP;Garça;44409;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;437.78;14
2017;352260;SP;Itapira;75234;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;1013.32;47
2020;410550;PR;Cianorte;83816;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;18.33;1
2017;311320;MG;Carandaí;25669;0201010313;BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA / CEU ABERTO);0;1
2018;320320;ES;Linhares;176688;0201010666;BIOPSIA DO COLO UTERINO;2767.83;151
2015;530040;NULL;NULL;NULL;0201010666;BIOPSIA DO COLO UTERINO;1429.74;78
2017;350635;SP;Bertioga;64723;0201010372;BIOPSIA DE PELE E PARTES MOLES;77.49;3
2020;352900;SP;Marília;240590;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;167.93;7
2020;291080;BA;Feira de Santana;619609;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;980;14
2017;353060;SP;Mogi das Cruzes;450785;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;20542.32;525
2015;351930;SP;Ibaté;35472;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;35;1
2017;354940;SP;São Joaquim da Barra;52319;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;1188.26;38
2017;314410;MG;Muzambinho;20545;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2018;320520;ES;Vila Velha;501325;0201010194;BIOPSIA DE FARINGE/LARINGE;19.06;1
2017;510250;MT;Cáceres;94861;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;205.29;3
2015;350950;SP;Campinas;1213792;0201010070;BIOPSIA DE BOLSA ESCROTAL;18.33;1
2015;354580;SP;Santa Bárbara d'Oeste;194390;0201010410;BIOPSIA DE PROSTATA;8591.34;93
2017;352410;SP;Ituverava;42045;0201010666;BIOPSIA DO COLO UTERINO;568.23;31
2017;355710;SP;Votuporanga;95338;0201010640;PUNÇÃO P/ ESVAZIAMENTO;92.75;7
2015;320530;ES;Vitória;365855;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;565.08;21
2016;431690;RS;Santa Maria;283677;0201010194;BIOPSIA DE FARINGE/LARINGE;95.3;5
2017;150180;PA;Breves;103497;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;66.48;2
2018;432120;RS;Taquara;57584;0201010640;PUNÇÃO P/ ESVAZIAMENTO;132.5;10
2017;150060;PA;Altamira;115969;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;23.73;1
2019;521040;GO;Itaberaí;43622;0201010640;PUNÇÃO P/ ESVAZIAMENTO;92.75;7
2019;530010;DF;Brasília;3055149;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;3988.6;185
2015;432000;RS;Sapucaia do Sul;141808;0201010224;BIOPSIA DE GANGLIO LINFATICO;46.19;1
2017;500370;MS;Dourados;225495;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;71.97;3
2017;431010;RS;Igrejinha;37340;0201010372;BIOPSIA DE PELE E PARTES MOLES;8368.92;380
2019;530010;DF;Brasília;3055149;0201010194;BIOPSIA DE FARINGE/LARINGE;1524.8;80
2015;310620;MG;Belo Horizonte;2521564;0201010380;BIOPSIA DE PENIS;623.22;34
2020;431275;RS;Nova Alvorada;3663;0201010666;BIOPSIA DO COLO UTERINO;54.99;3
2020;354150;SP;Presidente Venceslau;39583;0201010666;BIOPSIA DO COLO UTERINO;1044.81;57
2019;353870;SP;Piracicaba;407252;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;66.48;1
2016;261160;PE;Recife;1653461;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;111404.04;1628
2019;120040;AC;Rio Branco;413418;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;31.27;1
2016;352250;SP;Itapevi;240961;0201010640;PUNÇÃO P/ ESVAZIAMENTO;397.5;30
2015;353080;SP;Mogi Mirim;93650;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;36.66;2
2017;354970;SP;São José do Rio Pardo;55124;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;150.92;7
2019;354980;SP;São José do Rio Preto;464983;0201010089;BIOPSIA DE CONDUTO AUDITIVO EXTERNO;19.06;1
2018;260600;PE;Garanhuns;140577;0201010062;BIOPSIA DE BEXIGA;41.68;1
2018;510320;MT;Colíder;33649;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;42.3;3
2018;430470;RS;Carazinho;62265;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2019;330610;RJ;Valença;76869;0201010518;BIOPSIA/PUNÇÃO DE VULVA;201.63;11
2019;430300;RS;Cachoeira do Sul;81869;0201010410;BIOPSIA DE PROSTATA;923.8;10
2016;354890;SP;São Carlos;254484;0201010194;BIOPSIA DE FARINGE/LARINGE;19.06;1
2018;420590;SC;Gaspar;70793;0201010372;BIOPSIA DE PELE E PARTES MOLES;387.45;15
2020;290100;BA;Amargosa;37441;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;126.9;9
2020;410480;PR;Cascavel;332333;0201010224;BIOPSIA DE GANGLIO LINFATICO;1154.75;25
2019;293330;BA;Vitória da Conquista;341128;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;18.33;1
2019;354140;SP;Presidente Prudente;230371;0201010275;BIOPSIA DE MEDULA OSSEA;10200;51
2019;350760;SP;Bragança Paulista;170533;0201010640;PUNÇÃO P/ ESVAZIAMENTO;26.5;2
2018;421720;SC;São Miguel do Oeste;40868;0201010216;BIOPSIA DE FIGADO POR PUNCAO;1280.7;18
2019;354980;SP;São José do Rio Preto;464983;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;13020;93
2019;350170;SP;Américo Brasiliense;41032;0201010631;PUNÇÃO LOMBAR;35.2;5
2020;412810;PR;Umuarama;112500;0201010399;BIOPSIA DE PIRAMIDE NASAL;18.33;1
2018;210060;MA;Amarante do Maranhão;41729;0201010640;PUNÇÃO P/ ESVAZIAMENTO;198.75;28
2019;280480;SE;Nossa Senhora do Socorro;185706;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;43.12;2
2018;320160;ES;Conceição da Barra;31273;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;94.92;4
2018;411990;PR;Ponta Grossa;355336;0201010666;BIOPSIA DO COLO UTERINO;458.25;41
2018;510850;MT;Vera;11402;0201010640;PUNÇÃO P/ ESVAZIAMENTO;26.5;2
2018;311120;MG;Campo Belo;54186;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2018;352530;SP;Jaú;151881;0201010062;BIOPSIA DE BEXIGA;541.84;13
2016;270030;AL;Arapiraca;233047;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;126779;1307
2020;310350;MG;Araguari;117825;0201010062;BIOPSIA DE BEXIGA;41.68;1
2015;240800;RN;Mossoró;300618;0201010275;BIOPSIA DE MEDULA OSSEA;600;3
2015;250630;PB;Guarabira;59115;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;1362.84;41
2019;320080;ES;Baixo Guandu;31132;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;43583.1;3091
2018;311750;MG;Conceição do Mato Dentro;17503;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2015;350160;SP;Americana;242018;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2015;353060;SP;Mogi das Cruzes;450785;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;344.96;16
2016;500830;MS;Três Lagoas;123281;0201010410;BIOPSIA DE PROSTATA;4249.48;46
2018;352260;SP;Itapira;75234;0201010631;PUNÇÃO LOMBAR;14.08;2
2015;410480;PR;Cascavel;332333;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;549.9;30
2018;280030;SE;Aracaju;664908;0201010275;BIOPSIA DE MEDULA OSSEA;3200;16
2015;420460;SC;Criciúma;217311;0201010631;PUNÇÃO LOMBAR;1246.08;177
2019;510340;MT;Cuiabá;618124;0201010666;BIOPSIA DO COLO UTERINO;73.32;4
2019;316710;MG;Serro;20940;0201010666;BIOPSIA DO COLO UTERINO;18.33;12
2019;431680;RS;Santa Cruz do Sul;131365;0201010631;PUNÇÃO LOMBAR;204.16;29
2019;354060;SP;Porto Feliz;53402;0201010640;PUNÇÃO P/ ESVAZIAMENTO;132.5;10
2015;420890;SC;Jaraguá do Sul;181173;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;2737.2;40
2018;431440;RS;Pelotas;343132;0201010666;BIOPSIA DO COLO UTERINO;494.91;27
2020;354580;SP;Santa Bárbara d'Oeste;194390;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;3080;44
2015;350570;SP;Barueri;276982;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;1301.43;71
2019;110009;RO;Espigão D'Oeste;32695;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;18.33;1
2018;530010;DF;Brasília;3055149;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;469.05;15
2019;330420;RJ;Resende;132312;0201010380;BIOPSIA DE PENIS;18.33;1
2019;330240;RJ;Macaé;261501;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;36.66;2
2019;231290;CE;Sobral;210711;0201010372;BIOPSIA DE PELE E PARTES MOLES;4184.46;162
2020;351050;SP;Caraguatatuba;123389;0201010410;BIOPSIA DE PROSTATA;21986.44;238
2019;351570;SP;Ferraz de Vasconcelos;196500;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;1
2020;320530;ES;Vitória;365855;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;6090;87
2015;351960;SP;Ibitinga;60600;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;862.4;40
2017;110020;RO;Porto Velho;539354;0201010194;BIOPSIA DE FARINGE/LARINGE;19.06;1
2017;351518;SP;Espírito Santo do Pinhal;44471;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;172.48;8
2015;412410;PR;Santo Antônio da Platina;46251;0201010640;PUNÇÃO P/ ESVAZIAMENTO;636;48
2015;354990;SP;São José dos Campos;729737;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;8044.08;242
2015;350650;SP;Birigui;124883;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;646.8;33
2018;430160;RS;Bagé;121335;0201010380;BIOPSIA DE PENIS;934.83;54
2015;330390;RJ;Petrópolis;306678;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;112.8;8
2015;410690;PR;Curitiba;1948626;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;7522.41;317
2015;355500;SP;Tupã;65570;0201010046;BIOPSIA DE ANUS E CANAL ANAL;350.74;19
2017;330220;RJ;Itaperuna;103800;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;213.57;9
2015;430470;RS;Carazinho;62265;0201010372;BIOPSIA DE PELE E PARTES MOLES;25.83;1
2017;421480;SC;Rio do Sul;72006;0201010151;BIOPSIA DE ENDOMETRIO;403.26;22
2017;420750;SC;Indaial;70900;0201010666;BIOPSIA DO COLO UTERINO;91.65;5
2020;210005;MA;Açailândia;113121;0201010399;BIOPSIA DE PIRAMIDE NASAL;18.33;1
2019;500320;MS;Corumbá;112058;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;132.96;2
2017;313820;MG;Lavras;104783;0201010410;BIOPSIA DE PROSTATA;2863.78;31
